2.026026841559924047e-02,4.038190281400818454e-02,3.570007680242777426e-02,5.630194133514104804e-02,5.704086608201807546e-02,2.747380214911485097e-02,6.572217303753706552e-02,3.157255043818982948e-02,9.657163456662062884e-02,1.064310287200954663e-01,3.579308438699964345e-02,3.464107013143399860e-02,1.559130343359143092e-02,6.847216868718063176e-02,3.218282293738535665e-02,3.523069635420615631e-02,1.474196492894103705e-01,2.617269781220905867e-02,4.618709167837190682e-02,2.085317092845926507e-02
1.985760808373488936e-02,2.865000391506859756e-02,4.929270020608266661e-02,4.720554303046357175e-02,4.742722045452668622e-02,1.650985718016752951e-02,4.451980151756033954e-02,9.471765131456949538e-03,1.309399943069940453e-01,7.051198578138297146e-02,4.656469696964320171e-02,5.173090371659555542e-02,1.018920205369947679e-02,1.280219655667841072e-01,4.272571302294789208e-02,3.812826402437208273e-02,6.076132785768925682e-02,2.714314792633988616e-02,7.999785978697614153e-02,5.035043946751415617e-02
1.012536777059313414e-02,2.419153924455218208e-02,3.139700157967807714e-02,3.713341629840041097e-02,7.410082870628995066e-02,3.099427912834119836e-02,2.736549876505053186e-02,4.189435302629139490e-02,6.311107578447573696e-02,1.064100894639689043e-01,4.008217016315940989e-02,1.957694997408834445e-02,1.742245579535527805e-02,1.056043931133568287e-01,3.316052721997420072e-02,4.147180665102826597e-02,1.629214963407686345e-01,2.389016804680643702e-02,5.599957195739523053e-02,5.314701097042590777e-02
3.198762037059802582e-02,3.779710934703776892e-02,3.024943776911913351e-02,5.836301284769506575e-02,2.680518446784975473e-02,4.814642136873939493e-02,3.843190125113744166e-02,2.635639869514591963e-02,6.955105410820600076e-02,3.925954598268142914e-02,4.696774489405510650e-02,3.987044617459294810e-02,1.247325520401487697e-02,7.804971757398222743e-02,2.760588821553042194e-02,5.923069091822063398e-02,8.052437417452076862e-02,4.972185383408038450e-02,1.580163937922280937e-01,4.059194901056457916e-02
9.816327492923025005e-03,3.490984921983490696e-02,2.998151148544776073e-02,5.953585043278687705e-02,5.664308817562122705e-02,5.407372871819231958e-02,2.819920076304800044e-02,3.262170708945653919e-02,7.202986894129932705e-02,4.545874680337388951e-02,4.016277974804179085e-02,2.506810632893568397e-02,1.958866813482006836e-02,8.398601189086482566e-02,4.312801524994368946e-02,3.919656553407148414e-02,1.665322252622545851e-01,5.780761863006393664e-02,6.237250952767639522e-02,3.888762057134368538e-02
1.812488166020076799e-02,4.199880486080199982e-02,1.138350768429494120e-02,5.500481318420047394e-02,3.557104187754848990e-02,2.697636190525462899e-02,2.449505900782845622e-02,4.154117643472632349e-02,8.982684920913527882e-02,1.114486517175771324e-01,2.150056941762183010e-02,4.811126436343023116e-02,1.469214440137478830e-02,1.649453505263211162e-01,3.017442459881028785e-02,4.554975081725200908e-02,9.795290969891556898e-02,4.119115335564241254e-02,7.173376116479453224e-02,7.777524114268739505e-03
9.899486135961723526e-03,2.094878058000353843e-02,7.129630937999624496e-02,9.884409989174204603e-02,4.162401229707832218e-02,3.363056649869798631e-02,3.313430591921275037e-02,1.771999999282761890e-02,8.384772278300352266e-02,8.817208328469189338e-02,2.626089819724985314e-02,7.864186071582329740e-02,1.235019358615731082e-02,5.808710932095051405e-02,2.172115942956598031e-02,2.479622467325432594e-02,1.450807780182144791e-01,2.078725027897162375e-02,6.768008556629223627e-02,4.547707345030472387e-02
4.068957464654717610e-02,2.031878837406522406e-02,1.748506832761215907e-02,5.202688449447744751e-02,5.671189923360921148e-02,2.930675846102992130e-02,2.920750634513287480e-02,2.935045161146874679e-02,8.128567358885877003e-02,7.569893278597064623e-02,3.428443770396610163e-02,3.508321085284207830e-02,1.537326452368307367e-02,6.323032508999655577e-02,5.918294156333255007e-02,4.044311590239280108e-02,1.645000265713848220e-01,6.222196618482658814e-02,4.579408162938748694e-02,4.780509210941578241e-02
1.464197996995984449e-02,3.008001783741467289e-02,1.650514374682324550e-02,4.292570210214752269e-02,4.386270504997387409e-02,4.163370941578321827e-02,2.535369639097779723e-02,3.188635048489537466e-02,7.154168756330020473e-02,1.061966971262998244e-01,4.588127778469566070e-02,3.953696737382044607e-02,1.608278298603742912e-02,1.037029755871050063e-01,4.110488099559334030e-02,8.613740366828344375e-02,1.402170784850086949e-01,4.171268591989214791e-02,4.167914152912952780e-02,1.931711598285876935e-02
1.702531229355144088e-02,3.773406524149174740e-02,2.444640319870385742e-02,5.440011839399779003e-02,5.106328990867319007e-02,4.004480355716545648e-02,2.974034280242463316e-02,3.104687362120815003e-02,5.659908641133845619e-02,7.762700462349786390e-02,5.146700445561754739e-02,3.962545514877290065e-02,1.378924382187709033e-02,6.303134401609941651e-02,3.641480879823761480e-02,5.246977148255536905e-02,1.231976007190281747e-01,3.301214070820750190e-02,1.246353877771915336e-01,4.262994302036030025e-02
2.118284023648806663e-02,3.599125749274279668e-02,2.622261397307410619e-02,4.999113478991067117e-02,6.354599131506796783e-02,3.645340515587753433e-02,2.017029078270714954e-02,1.687604139090830013e-02,1.322087061711565703e-01,7.241428981358846717e-02,3.518228978001240043e-02,3.636953547419902177e-02,1.698007098659764028e-02,6.238404658099766520e-02,3.572740620409196877e-02,4.604950985206663489e-02,7.441729792158341406e-02,4.571353925275261493e-02,1.138159664443271907e-01,5.830376638184983640e-02
1.529647588139899754e-02,2.931806716675132776e-02,3.473761035221850646e-02,4.317795046028628098e-02,4.220228582061728156e-02,4.415704047818011513e-02,3.721378165884557665e-02,5.130147555928765007e-02,1.075477320176414509e-01,4.766258146502184295e-02,4.390281740300708974e-02,4.045363059714394971e-02,2.182919392082183219e-02,9.726943604431012580e-02,2.557866096432069927e-02,4.607626141741794079e-02,1.217959019806300336e-01,5.338233918695605568e-02,5.962955273587005472e-02,3.746720488927319376e-02
4.115453327151789159e-02,3.633980390954074519e-02,4.504276016568179580e-02,3.911178056824773930e-02,9.986902859269487787e-02,2.406950333373126388e-02,1.760148649049927613e-02,1.279997765154007247e-02,7.484287973686162831e-02,6.286584962633770535e-02,3.925675395679190105e-02,3.094786897657164637e-02,1.452456894289452620e-02,5.500944276441759040e-02,2.797287505000699628e-02,7.778668085491215189e-02,8.531156134850696737e-02,7.162884878977215930e-02,1.109735295947930495e-01,3.289026637468003833e-02
2.264532106871799261e-02,2.528597879992616759e-02,2.702657005115437910e-02,6.187641016770360075e-02,7.402785977259303263e-02,2.643552228836787421e-02,1.793471171251426882e-02,1.697440994472242809e-02,8.343704441584079423e-02,8.464524199733960974e-02,4.028378322379081583e-02,2.781119541693595140e-02,1.011212099578611204e-02,5.424513179612676372e-02,3.081980023522662079e-02,4.438616499981126035e-02,1.576028528102419446e-01,3.234378777597245180e-02,1.050775888018414816e-01,5.702850372538645352e-02
1.753719429504441152e-02,3.432548844291205548e-02,2.816954165250729752e-02,3.839154219614235308e-02,4.082183211712023946e-02,8.008385242515324298e-02,2.635116998477927616e-02,1.640301207024530070e-02,1.142483844929242515e-01,8.196969880597199110e-02,5.033317940898580922e-02,2.507443420533841255e-02,1.503055428045803679e-02,1.149140670096318595e-01,3.543225272997214959e-02,3.164146064223867516e-02,1.258295136514792911e-01,7.476144048202376657e-02,2.426755028069350895e-02,2.441383082637810925e-02
9.304540308284245387e-03,2.425640203640849757e-02,6.940202427253043538e-02,3.666381568560528326e-02,4.584552584371390238e-02,3.340807483285673785e-02,5.454559631579643242e-02,2.936755893578819193e-02,7.792214066670080652e-02,5.987220063075961163e-02,3.035649095426093402e-02,1.950764046425609161e-02,1.749886447928001437e-02,8.964948006859302376e-02,2.447775489382051500e-02,7.879206024438975553e-02,1.440064824404407862e-01,2.944504171959316449e-02,9.470858251990679766e-02,3.096972268701475225e-02
1.098638334682795238e-02,1.093493059739576896e-02,5.038230599519050168e-02,5.600196465803360113e-02,3.654553102425608935e-02,2.189074044185651893e-02,3.524372002361556011e-02,2.412446235749984499e-02,8.858823041470899329e-02,6.368546674212149927e-02,2.432224876119439688e-02,1.911065356813639038e-02,2.479254856125524126e-02,1.578538503863421705e-01,2.314650154910630891e-02,3.400936261922016257e-02,1.595997755755406144e-01,1.197265853403270408e-02,9.498734388040720733e-02,5.182132096325846315e-02
2.234116156145192142e-02,3.096396453674533922e-02,5.036423098321075875e-02,5.148816271577938419e-02,2.745299109693755124e-02,2.164433513873101692e-02,3.870342026371591249e-02,1.345798599667982764e-02,1.098039770181936103e-01,8.755723723331639008e-02,2.213063680259859389e-02,2.684371344744022891e-02,1.646930107915752645e-02,6.034774849453462819e-02,1.901778951845435606e-02,2.982345525765698474e-02,1.268839838920865493e-01,1.434017259514108189e-01,7.942912345234043325e-02,2.187505555955817152e-02
1.850332003158863120e-02,2.373665255647187597e-02,2.761670584576496335e-02,7.345552727999797582e-02,4.408708944745768493e-02,4.643413018564093719e-02,3.581085949133967078e-02,2.023545684845877435e-02,9.915377785977906588e-02,9.119565797297907173e-02,3.600507472894076688e-02,4.045646198773365787e-02,1.031140407548062840e-02,6.470112864627533544e-02,3.889127720193648330e-02,5.157872613925069266e-02,1.166048669538559124e-01,4.622420483940498093e-02,8.255249135713474407e-02,3.244518655050812606e-02
